time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-08-03T00:14:59.260Z,39.7077,73.9444,43.61,4.7,mb,,64,1.668,0.85,us,us2000a3x9,2017-08-18T23:33:07.040Z,"59km E of Sary-Tash, Kyrgyzstan",earthquake,6.3,6.4,0.063,76,reviewed,us,us
2017-08-02T23:51:01.800Z,36.4054,-99.1572,5.823,2.6,ml,,155,,0.32,us,us2000a3x3,2017-08-17T23:05:27.570Z,"5km SE of Mooreland, Oklahoma",earthquake,2.8,7.2,,,reviewed,tul,tul
2017-08-02T22:16:37.700Z,35.6717,-97.4056,6.271,3,ml,,19,,0.24,us,us2000a3vx,2017-08-17T22:31:10.077Z,"6km ENE of Edmond, Oklahoma",earthquake,2.2,7.3,,,reviewed,tul,tul
2017-08-02T21:30:25.820Z,-28.4611,-71.3363,34.97,4.4,mwr,,139,0.344,1.23,us,us10009j2p,2017-08-18T05:50:02.000Z,"57km WNW of Vallenar, Chile",earthquake,3.6,5.1,,,reviewed,us,guc
2017-08-02T21:25:20.720Z,18.5072,-70.4575,33.86,4,mwr,,102,0.853,0.82,us,us10009j2j,2017-08-18T23:08:49.937Z,"6km SE of San Jose de Ocoa, Dominican Republic",earthquake,4.7,7,0.093,11,reviewed,us,us
2017-08-02T21:06:40.220Z,-6.4728,128.5676,258.49,4,mb,,174,3.097,0.78,us,us2000a5y8,2017-08-17T22:10:25.040Z,"Banda Sea",earthquake,12.4,21.3,0.3,3,reviewed,us,us
2017-08-02T21:05:42.580Z,53.2216,159.7688,71.01,4.7,mb,,113,0.703,0.79,us,us10009j2b,2017-08-17T21:58:32.040Z,"77km ENE of Petropavlovsk-Kamchatskiy, Russia",earthquake,8.9,6.3,0.05,121,reviewed,us,us
2017-08-02T20:45:26.900Z,35.6704,-97.4038,6.477,3.3,ml,,19,,0.25,us,us10009j1h,2017-08-03T13:31:14.634Z,"7km ENE of Edmond, Oklahoma",earthquake,1.2,3.7,,,reviewed,tul,tul
2017-08-02T20:34:02.410Z,19.2265,-155.3988333,33.511,2.57,ml,57,145,0.01102,0.12,hv,hv61571862,2017-08-03T20:23:12.500Z,"8km ENE of Pahala, Hawaii",earthquake,0.45,0.59,0.205,29,reviewed,hv,hv
2017-08-02T20:10:56.490Z,-8.4936,-76.0763,38.48,4.7,mb,,124,3.423,0.68,us,us10009j0s,2017-08-02T21:11:51.426Z,"42km E of Uchiza, Peru",earthquake,7.4,9.3,0.083,44,reviewed,us,us
2017-08-02T20:03:28.980Z,-28.4656,-71.3488,36.28,5.3,mww,,66,0.355,1.39,us,us10009j01,2017-08-02T22:25:14.098Z,"58km WNW of Vallenar, Chile",earthquake,4.9,4.2,0.08,15,reviewed,us,us
2017-08-02T19:15:20.460Z,-33.0139,-179.3248,28.58,5.3,mb,,48,3.943,1.3,us,us2000a3ry,2017-08-02T19:39:19.040Z,"179km SSW of L'Esperance Rock, New Zealand",earthquake,9.2,4.2,0.056,108,reviewed,us,us
2017-08-02T18:51:10.561Z,59.7739,-136.6099,0,3,ml,,,,0.54,ak,ak16407429,2017-08-21T20:04:01.354Z,"81km WNW of Skagway, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-08-02T18:51:03.423Z,59.2413,-136.0073,24.5,2.8,ml,,,,1.07,ak,ak16407434,2017-08-02T18:56:22.539Z,"32km W of Haines, Alaska",earthquake,,3.1,,,automatic,ak,ak
2017-08-02T18:18:08.610Z,24.3341,93.5867,53.57,5.2,mb,,41,0.659,1.03,us,us2000a3r9,2017-08-03T09:14:59.125Z,"8km W of Churachandpur, India",earthquake,6.1,5.9,0.043,179,reviewed,us,us
2017-08-02T16:54:58.910Z,8.2006,-103.644,10,4.2,mb,,215,15.987,1.1,us,us2000a5y2,2017-08-15T01:42:08.040Z,"Northern East Pacific Rise",earthquake,13.4,2,0.094,32,reviewed,us,us
2017-08-02T16:44:50.690Z,34.3531,24.052,33.24,4.2,mb,,189,1.159,0.67,us,us2000a3qm,2017-08-15T01:34:31.040Z,"101km SW of Ayia Galini, Greece",earthquake,9.6,8.2,0.115,21,reviewed,us,us
2017-08-02T16:30:26.970Z,-6.3408,130.3153,133.54,4.2,mb,,92,1.9,0.78,us,us2000a3qc,2017-08-10T05:16:06.040Z,"209km NNW of Saumlaki, Indonesia",earthquake,7.2,4.6,0.106,25,reviewed,us,us
2017-08-02T16:16:30.460Z,-53.6822,-4.5927,10,5.2,mwb,,72,18.074,0.95,us,us2000a3qt,2017-08-15T00:37:56.040Z,"Southern Mid-Atlantic Ridge",earthquake,9.3,1.8,0.127,6,reviewed,us,us
2017-08-02T15:59:26.317Z,62.4826,-145.5707,41.2,2.5,ml,,,,0.92,ak,ak16405749,2017-08-02T16:08:01.014Z,"41km N of Glennallen, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-08-02T15:58:57.772Z,61.42,-149.9489,30.1,3,ml,,,,0.62,ak,ak16405740,2017-08-22T21:22:27.040Z,"11km S of Big Lake, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-08-02T15:44:54.040Z,59.7525,-152.8818,7.2,2.5,ml,,,,0.59,ak,ak16405715,2017-08-22T21:18:06.040Z,"59km W of Anchor Point, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-08-02T15:23:50.790Z,18.5903,-65.0416,21,2.95,md,4,247,0.71,0.07,pr,pr2017214002,2017-08-02T20:50:19.040Z,"29km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.2,8.83,0.09,4,reviewed,pr,pr
2017-08-02T15:11:52.460Z,36.3683,142.587,33.91,4.5,mb,,185,2.075,1.14,us,us2000a5xy,2017-08-11T00:49:38.040Z,"169km ESE of Iwaki, Japan",earthquake,9.4,7.5,0.156,12,reviewed,us,us
2017-08-02T14:45:46.440Z,-6.23,147.6622,55.03,4.7,mb,,66,3.193,0.6,us,us2000a3p7,2017-08-18T13:38:33.040Z,"47km NNW of Finschhafen, Papua New Guinea",earthquake,8.9,8,0.102,29,reviewed,us,us
2017-08-02T14:22:02.817Z,54.6456,-161.4371,25.5,2.5,ml,,,,0.37,ak,ak16405160,2017-08-21T20:03:51.155Z,"97km SW of Sand Point, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2017-08-02T12:49:24.020Z,-35.74,-73.4354,10,4.3,mwr,,191,1.025,1.01,us,us2000a3nw,2017-08-02T19:50:22.025Z,"102km WSW of Constitucion, Chile",earthquake,6.4,2,0.043,52,reviewed,us,us
2017-08-02T12:23:54.830Z,42.4337,143.3393,99.53,4.5,mb,,146,0.439,0.73,us,us2000a3ns,2017-08-02T12:46:13.040Z,"54km SSE of Obihiro, Japan",earthquake,8.5,6.3,0.054,100,reviewed,us,us
2017-08-02T12:11:56.906Z,54.2879,-164.1691,75.2,2.9,ml,,,,0.36,ak,ak16404050,2017-08-21T20:03:47.549Z,"79km SW of False Pass, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-08-02T11:59:15.220Z,4.7305,125.5157,35.73,4.7,mb,,110,2.324,0.61,us,us2000a3nr,2017-08-05T00:54:49.558Z,"74km S of Sarangani, Philippines",earthquake,7.8,5,0.079,48,reviewed,us,us
2017-08-02T10:38:54.192Z,53.8625,-163.1739,13.2,2.7,ml,,,,0.43,ak,ak16403105,2017-08-21T20:03:44.100Z,"111km S of False Pass, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-08-02T09:34:26.502Z,58.3059,-153.0159,46.9,3,ml,,,,0.56,ak,ak16402587,2017-08-21T20:06:36.561Z,"64km NNW of Kodiak Station, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-08-02T07:49:33.110Z,35.6811,-97.4127,8.31,3,mb_lg,,56,0.12,0.69,us,us2000a3k5,2017-08-03T03:28:20.058Z,"6km ENE of Edmond, Oklahoma",earthquake,1.3,6,0.051,101,reviewed,us,us
2017-08-02T07:26:37.362Z,58.3536,-154.6839,6.1,2.7,ml,,,,0.6,ak,ak16401593,2017-08-21T20:03:33.915Z,"99km NNW of Larsen Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-08-02T07:15:13.980Z,-33.2088,-70.6355,88.16,5.5,mww,,23,0.072,1.18,us,us2000a3js,2017-08-21T12:31:49.009Z,"25km ENE of Lampa, Chile",earthquake,5.9,3.7,0.073,18,reviewed,us,us
2017-08-02T06:08:30.430Z,37.5768333,-118.9218333,-0.3,2.5,md,41,62,0.0356,0.05,nc,nc72857281,2017-08-12T06:16:02.813Z,"9km SSE of Mammoth Lakes, California",earthquake,0.2,0.72,0.185,38,reviewed,nc,nc
2017-08-02T05:18:53.160Z,35.6744,-97.4014,4.35,3.5,mb_lg,,20,0.129,0.51,us,us2000a3ja,2017-08-05T09:15:09.466Z,"7km ENE of Edmond, Oklahoma",earthquake,1.3,5.6,0.046,125,reviewed,us,us
2017-08-02T05:07:13.440Z,37.3891667,-118.1223333,13.44,2.64,md,42,143,0.1278,0.09,nc,nc72857211,2017-08-15T01:25:02.950Z,"24km E of Bishop, California",earthquake,0.59,0.68,0.208,34,reviewed,nc,nc
2017-08-02T04:56:51.043Z,55.0035,-160.8994,51.4,2.6,ml,,,,0.5,ak,ak16400600,2017-08-21T20:03:26.316Z,"45km SW of Sand Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-08-02T04:41:50.200Z,37.1275,-97.6156667,3.84,2.9,ml,19,78,0.008871,0.06,ismpkansas,ismpkansas70232058,2017-08-02T19:18:32.350Z,"10km N of Caldwell, Kansas",earthquake,0.15,0.31,0.161,21,reviewed,ismp,ismp
2017-08-02T04:38:19.140Z,18.6433,-65.9401,65,3.12,md,12,203,0.3638,0.29,pr,pr2017214001,2017-08-02T05:34:56.237Z,"24km NNW of Loiza, Puerto Rico",earthquake,2.35,2.15,0.13,10,reviewed,pr,pr
2017-08-02T04:05:22.520Z,18.934,-66.0875,22,3.27,md,18,227,0.625,0.39,pr,pr2017214000,2017-08-02T05:10:39.840Z,"51km N of San Juan, Puerto Rico",earthquake,1.39,23.9,0.13,12,reviewed,pr,pr
2017-08-02T03:30:07.691Z,52.7558,-167.7908,46.4,2.8,ml,,,,0.58,ak,ak16399741,2017-08-21T20:03:20.951Z,"75km ESE of Nikolski, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2017-08-02T02:42:17.800Z,35.669,-97.3985,6.698,3,ml,,18,,0.38,us,us2000a3im,2017-08-03T13:34:47.478Z,"7km ENE of Edmond, Oklahoma",earthquake,1.4,5,,,reviewed,tul,tul
2017-08-02T02:32:12.140Z,45.5539,26.3882,137.52,4.7,mb,,18,0.317,1.18,us,us2000a3il,2017-08-11T00:23:23.265Z,"8km NNW of Gura Teghii, Romania",earthquake,5,4.3,0.039,198,reviewed,us,us
2017-08-02T01:38:08.150Z,-4.9506,151.1322,40.03,4.6,mb,,175,1.096,0.6,us,us2000a5xg,2017-08-10T22:52:30.040Z,"128km ENE of Kimbe, Papua New Guinea",earthquake,15.5,13.2,0.125,19,reviewed,us,us
2017-08-02T01:06:23.730Z,37.4743333,-118.8345,2.24,2.46,md,38,117,0.09075,0.05,nc,nc72857006,2017-08-12T02:26:02.976Z,"22km SSE of Mammoth Lakes, California",earthquake,0.25,0.59,0.174,39,reviewed,nc,nc
2017-08-02T00:30:56.010Z,52.3998,-174.4606,152.48,2.7,ml,,181,0.132,0.4,us,us2000aac1,2017-08-22T21:15:02.040Z,"28km NW of Atka, Alaska",earthquake,13.2,11.6,,,reviewed,us,ak
2017-08-02T00:19:21.230Z,38.7824,142.5208,35,4.3,mb,,152,1.638,0.78,us,us2000a5xf,2017-08-10T05:01:37.040Z,"76km ESE of Ofunato, Japan",earthquake,8.5,2,0.177,9,reviewed,us,us
2017-08-02T00:16:12.150Z,13.4905,-49.344,10,5.3,mww,,59,8.94,0.82,us,us2000a3h2,2017-08-10T04:49:41.040Z,"North Atlantic Ocean",earthquake,8.4,1.8,0.071,19,reviewed,us,us
2017-08-02T00:11:13.900Z,-20.442,-178.0966,532.57,4.4,mb,,129,4.522,1.1,us,us2000a5xe,2017-08-10T04:46:49.040Z,"67km ENE of Ndoi Island, Fiji",earthquake,11.2,7.5,0.08,45,reviewed,us,us
2017-08-01T22:15:56.130Z,36.1121,140.1171,47.97,4.5,mwr,,92,1.604,0.9,us,us2000a3g4,2017-08-17T05:56:09.179Z,"8km NNW of Naka, Japan",earthquake,5.6,5.9,0.062,25,reviewed,us,us
2017-08-01T22:05:51.430Z,-5.7228,102.6069,29.4,4.3,mb,,194,1.397,0.67,us,us2000a5k6,2017-08-18T03:02:53.040Z,"149km WSW of Kuripan, Indonesia",earthquake,6.5,8.2,0.201,7,reviewed,us,us
2017-08-01T22:02:55.630Z,-56.1377,-27.2407,89.15,4.8,mb,,64,5.611,0.72,us,us2000a3ge,2017-08-18T02:53:09.040Z,"62km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,7.1,7,0.088,40,reviewed,us,us
2017-08-01T19:43:48.390Z,36.5376,-98.9635,9.52,3.3,mb_lg,,111,0.1,0.68,us,us2000a3eb,2017-08-02T16:14:59.675Z,"24km ENE of Mooreland, Oklahoma",earthquake,2,5.7,0.051,101,reviewed,us,us
2017-08-01T19:15:13.098Z,53.1472,-166.823,25.6,3.1,ml,,,,0.37,ak,ak16396245,2017-08-19T00:10:21.639Z,"83km SSW of Unalaska, Alaska",earthquake,,2.5,,,reviewed,ak,ak
2017-08-01T18:07:31.510Z,38.8002,73.2111,104.15,4.3,mb,,65,1.761,1.23,us,us2000a3dt,2017-08-02T15:55:51.040Z,"37km SW of Karakul, Tajikistan",earthquake,6.1,8.7,0.109,24,reviewed,us,us
2017-08-01T17:50:15.600Z,0.0837,98.6132,36.02,4.5,mb,,72,1.595,0.88,us,us2000a3dp,2017-08-02T15:36:35.040Z,"139km NNW of Sikabaluan, Indonesia",earthquake,7.3,7.3,0.079,47,reviewed,us,us
2017-08-01T17:20:25.130Z,-49.5337,116.8761,10,5.1,mb,,53,16.594,0.91,us,us2000a3dd,2017-08-02T15:04:47.040Z,"Western Indian-Antarctic Ridge",earthquake,11,1.8,0.073,61,reviewed,us,us
2017-08-01T17:02:05.010Z,36.7622,140.6933,5.88,5,mww,,63,1.107,1.11,us,us2000a3d2,2017-08-21T00:38:22.377Z,"5km WSW of Kitaibaraki, Japan",earthquake,6,3.3,0.073,18,reviewed,us,us
2017-08-01T16:50:01.290Z,54.2138,169.3137,10,4.4,mb,,188,6.457,0.64,us,us2000a3cz,2017-08-01T18:36:31.040Z,"240km ESE of Nikol'skoye, Russia",earthquake,14.7,2,0.06,80,reviewed,us,us
2017-08-01T16:36:21.110Z,51.4666,-178.4038,7.01,2.6,ml,,199,0.373,1.2,us,us2000a9mf,2017-08-22T14:28:44.040Z,"49km SSW of Tanaga Volcano, Alaska",earthquake,2.3,8.1,,,reviewed,us,ak
2017-08-01T16:19:26.090Z,-21.8472,-68.4914,119.86,4.2,mb,,54,0.699,1,us,us2000a3cm,2017-08-22T14:26:02.040Z,"82km NNE of Calama, Chile",earthquake,5.2,7.3,0.167,10,reviewed,us,us
2017-08-01T16:05:32.630Z,55.4658,166.3636,10,4.3,mb,,127,5.142,1.13,us,us2000a5jr,2017-08-22T14:24:22.040Z,"38km NE of Nikol'skoye, Russia",earthquake,8.9,2,0.265,4,reviewed,us,us
2017-08-01T15:37:54.190Z,35.907,140.1449,56.94,4.2,mb,,145,1.693,0.83,us,us2000a5jp,2017-08-22T13:41:21.040Z,"2km ESE of Fujishiro, Japan",earthquake,7.5,9.6,0.176,9,reviewed,us,us
2017-08-01T15:37:09.900Z,36.2345,143.8936,10,4.4,mb,,143,2.97,0.32,us,us2000a5ka,2017-08-22T13:39:16.881Z,"281km ENE of Hasaki, Japan",earthquake,9.1,2,0.267,4,reviewed,us,us
2017-08-01T15:15:43.660Z,44.8033333,-111.0736667,7.51,2.8,ml,30,83,0.02445,0.12,uu,uu60220447,2017-08-01T21:41:24.999Z,"15km N of West Yellowstone, Montana",earthquake,0.29,0.32,0.261,7,reviewed,uu,uu
2017-08-01T15:01:49.550Z,-7.4421,128.412,141.32,4.5,mb,,60,2.911,0.93,us,us2000a5jn,2017-08-20T19:46:46.040Z,"Kepulauan Barat Daya, Indonesia",earthquake,9.3,11.1,0.171,10,reviewed,us,us
2017-08-01T13:54:49.610Z,-29.4784,-179.9424,221.66,4.3,mb,,124,1.772,1.13,us,us2000a5jl,2017-08-20T17:12:21.040Z,"199km W of Raoul Island, New Zealand",earthquake,17.4,14.5,0.217,7,reviewed,us,us
2017-08-01T13:34:51.670Z,-9.4684,113.8023,67.03,4.2,mb,,99,1.05,0.43,us,us2000a5jk,2017-08-20T14:32:40.040Z,"103km S of Sarongan, Indonesia",earthquake,6,9.9,0.147,13,reviewed,us,us
2017-08-01T13:16:12.730Z,44.8021667,-111.0778333,7.35,3.12,ml,31,81,0.02127,0.13,uu,uu60220422,2017-08-20T14:18:29.040Z,"15km N of West Yellowstone, Montana",earthquake,0.31,0.36,0.195,12,reviewed,uu,uu
2017-08-01T13:13:30.260Z,-35.1522,-70.8759,99.48,4.5,mb,,101,0.367,0.64,us,us2000a5k0,2017-08-20T13:52:22.040Z,"37km ESE of Curico, Chile",earthquake,5.8,6.3,0.22,6,reviewed,us,us
2017-08-01T11:38:38.751Z,65.4927,-144.5424,14.3,2.9,ml,,,,0.73,ak,ak16394388,2017-08-19T00:10:01.136Z,"7km ENE of Circle Hot Springs Station, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-08-01T11:36:08.870Z,18.9336,-64.9443,33,3.02,md,4,291,1.0341,0.09,pr,pr2017213002,2017-08-01T16:33:20.465Z,"65km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.17,7.77,0.06,3,reviewed,pr,pr
2017-08-01T11:35:52.340Z,13.592,-91.1152,10,4.1,mb,,164,1.084,0.86,us,us2000a390,2017-08-01T12:30:01.040Z,"48km SW of Puerto San Jose, Guatemala",earthquake,8.2,2,0.091,33,reviewed,us,us
2017-08-01T11:00:07.930Z,31.2615,-116.812,5.61,3.64,ml,14,268,0.6175,0.22,ci,ci37719383,2017-08-01T16:54:42.158Z,"56km SSW of Maneadero, B.C., MX",earthquake,0.79,31.61,0.199,182,reviewed,ci,ci
2017-08-01T10:27:51.250Z,45.5537,26.3586,101.31,4.3,mb,,28,0.297,0.86,us,us2000a38c,2017-08-02T03:00:35.228Z,"9km NNW of Gura Teghii, Romania",earthquake,4.7,4.9,0.074,51,reviewed,us,us
2017-08-01T09:40:01.100Z,-6.0463,154.5276,429.78,5.1,mb,,62,13.345,0.7,us,us2000a363,2017-08-01T09:59:03.040Z,"110km WNW of Panguna, Papua New Guinea",earthquake,11.4,8.6,0.036,249,reviewed,us,us
2017-08-01T09:35:52.869Z,61.3655,-144.9101,2.4,2.8,ml,,,,0.85,ak,ak16393997,2017-08-01T17:38:27.934Z,"30km WSW of Chitina, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-08-01T09:35:26.284Z,61.6816,-149.6678,35.2,4,ml,,,,0.6,ak,ak16393989,2017-08-19T00:20:02.137Z,"6km NW of Meadow Lakes, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-08-01T08:54:49.890Z,-4.7958,153.2187,35.5,5.1,mb,,64,7.556,0.87,us,us2000a35i,2017-08-11T07:52:36.040Z,"41km SSE of Taron, Papua New Guinea",earthquake,9,5.5,0.063,80,reviewed,us,us
2017-08-01T08:50:23.800Z,19.1978,-67.344,71,3.16,md,9,292,0.7665,0.64,pr,pr2017213001,2017-08-11T07:50:12.040Z,"79km N of San Antonio, Puerto Rico",earthquake,5.93,12.36,0.2,9,reviewed,pr,pr
2017-08-01T08:28:06.500Z,52.4779,173.2733,48.11,4,mb,,205,3.89,0.68,us,us2000a5j2,2017-08-11T07:47:47.040Z,"41km S of Attu Station, Alaska",earthquake,19.2,13.3,0.09,33,reviewed,us,us
2017-08-01T07:42:22.100Z,36.4562,-98.8023,6.446,3.1,ml,,63,,0.42,us,us2000a353,2017-08-11T07:35:21.040Z,"35km NW of Fairview, Oklahoma",earthquake,2.2,6.9,,,reviewed,tul,tul
2017-08-01T07:35:48.820Z,-7.4684,129.3002,126.81,4.2,mb,,82,2.045,0.64,us,us2000a5kf,2017-08-11T07:32:24.040Z,"228km WNW of Saumlaki, Indonesia",earthquake,8.7,11.5,0.199,7,reviewed,us,us
2017-08-01T06:25:12.730Z,37.1274,-97.6009,5,3.4,mb_lg,,83,0.016,0.31,us,us2000a34d,2017-08-02T19:30:27.564Z,"10km N of Caldwell, Kansas",earthquake,1.1,1.8,0.057,81,reviewed,us,us
2017-08-01T06:13:53.920Z,-28.5555,-68.7057,85.07,5.6,mww,,33,1.405,0.96,us,us2000a34a,2017-08-02T20:38:43.040Z,"53km WNW of Vinchina, Argentina",earthquake,6.1,5.9,0.059,28,reviewed,us,us
2017-08-01T05:10:30.690Z,53.3635,-167.357,70.9,2.5,ml,,,,0.32,ak,ak16392965,2017-08-19T00:09:48.895Z,"78km SW of Unalaska, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-08-01T05:02:18.621Z,51.5275,-176.1203,25.6,3.3,ml,,,,0.51,ak,ak16563776,2017-08-19T00:09:48.493Z,"54km SE of Adak, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-08-01T05:01:19.979Z,52.8569,-170.1067,36.4,3.4,ml,,,,0.75,ak,ak16392930,2017-08-01T05:37:51.698Z,"47km ENE of Yunaska Island, Alaska",earthquake,,3.6,,,reviewed,ak,ak
2017-08-01T05:00:26.020Z,51.8732,-176.277,58.09,5.2,mb,,130,0.252,0.98,us,us2000a33t,2017-08-19T00:15:49.116Z,"26km E of Adak, Alaska",earthquake,9.1,5.2,0.023,601,reviewed,us,us
2017-08-01T04:23:21.230Z,-52.9723,-4.5601,10,5.1,mb,,87,27.248,0.64,us,us2000a33m,2017-08-01T04:40:25.040Z,"Southern Mid-Atlantic Ridge",earthquake,4.9,1.9,0.081,50,reviewed,us,us
2017-08-01T03:58:46.905Z,52.0904,-171.1604,25.6,3.4,ml,,,,0.64,ak,ak16392603,2017-08-19T00:09:44.217Z,"44km S of Amukta Island, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-08-01T03:11:03.735Z,51.7539,179.7103,100.7,3.5,ml,,,,0.34,ak,ak16392598,2017-08-19T00:09:42.045Z,"23km SSE of Semisopochnoi Island, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-08-01T02:20:07.240Z,36.9273333,-119.149,43.38,2.45,md,14,182,0.4485,0.06,nc,nc72856036,2017-08-11T06:43:02.610Z,"22km NNE of Squaw Valley, California",earthquake,1.69,1.41,0.162,13,reviewed,nc,nc
2017-08-01T01:15:11.095Z,52.5719,-167.5489,25.1,2.5,ml,,,,0.41,ak,ak16392586,2017-08-19T00:09:38.299Z,"97km ESE of Nikolski, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2017-08-01T01:02:38.491Z,56.7573,-154.863,13.5,2.7,ml,,,,0.51,ak,ak16392578,2017-08-19T00:09:37.227Z,"102km SSW of Larsen Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-08-01T00:38:48.675Z,52.3232,-176.5878,204.8,3.2,ml,,,,0.39,ak,ak16392574,2017-08-19T00:09:36.512Z,"49km N of Adak, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-08-01T00:29:41.270Z,0.635,-27.3811,10,4.7,mb,,135,14.724,0.77,us,us2000a5kb,2017-08-07T21:44:39.040Z,"Central Mid-Atlantic Ridge",earthquake,12.5,1.9,0.078,50,reviewed,us,us
2017-08-01T00:24:29.376Z,50.1569,179.3794,29.7,2.5,ml,,,,0.75,ak,ak16563750,2017-08-19T00:09:35.491Z,"162km SW of Amatignak Island, Alaska",earthquake,,2.8,,,reviewed,ak,ak
2017-08-01T00:11:21.200Z,40.4161667,-124.3803333,28.73,2.56,md,13,228,0.06775,0.07,nc,nc72855911,2017-08-11T06:28:02.569Z,"20km SSW of Ferndale, California",earthquake,0.47,0.5,0.147,27,reviewed,nc,nc
2017-07-31T23:16:54.930Z,36.9555,-3.6339,10,3.9,mb,,98,2.123,0.69,us,us2000a329,2017-08-11T02:59:22.605Z,"3km N of Albunuelas, Spain",earthquake,3.6,2,0.209,6,reviewed,us,us
2017-07-31T22:51:08.430Z,-20.8531,-178.4393,573.24,4.5,mb,,115,4.531,0.92,us,us2000a31s,2017-08-10T04:24:26.040Z,"35km SE of Ndoi Island, Fiji",earthquake,12.8,7,0.074,53,reviewed,us,us
2017-07-31T22:36:04.980Z,30.0932,131.21,41.3,4.6,mb,,138,1.554,0.74,us,us2000a31n,2017-08-10T04:23:10.507Z,"73km SSE of Nishinoomote, Japan",earthquake,4,9.2,0.101,29,reviewed,us,us
2017-07-31T21:59:03.790Z,17.9805,-66.2846,10,2.49,md,4,202,0.3276,0.06,pr,pr2017212002,2017-08-01T00:09:08.678Z,"1km ENE of Salinas, Puerto Rico",earthquake,0.79,1.16,0.3,3,reviewed,pr,pr
2017-07-31T21:35:54.430Z,34.1223,24.0406,19.91,4.2,mb,,201,1.357,1.01,us,us2000a4he,2017-08-10T04:20:32.040Z,"123km SSW of Ayia Galini, Greece",earthquake,9.7,7.6,0.2,7,reviewed,us,us
2017-07-31T21:31:04.920Z,-55.2686,-30.8251,10,5.2,mb,,41,3.425,0.67,us,us2000a313,2017-08-10T03:38:50.040Z,"276km WNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,6.9,1.7,0.064,81,reviewed,us,us
2017-07-31T21:29:14.690Z,34.5158,24.0577,39.02,5.3,mww,,43,1.03,0.8,us,us2000a30v,2017-08-10T03:30:01.610Z,"86km SSE of Palaiochora, Greece",earthquake,7,5.7,0.083,14,reviewed,us,us
2017-07-31T20:52:03.010Z,14.2787,-90.4879,10,3.9,ml,,154,1.099,0.99,us,us2000a2zn,2017-07-31T23:16:22.103Z,"6km NNW of Pueblo Nuevo Vinas, Guatemala",earthquake,2.7,2,0.077,22,reviewed,us,us
2017-07-31T17:34:31.794Z,50.2141,-176.5092,10,2.5,ml,,,,0.33,ak,ak16391276,2017-08-20T23:57:17.126Z,"185km S of Adak, Alaska",earthquake,,0,,,reviewed,ak,ak
2017-07-31T17:08:42.480Z,-4.9557,129.6152,215.48,4.4,mb,,69,3.316,0.63,us,us2000a2x9,2017-07-31T21:52:23.040Z,"186km SE of Saparua, Indonesia",earthquake,7.8,3.3,0.083,42,reviewed,us,us
2017-07-31T16:36:50.910Z,-19.8747,-175.7743,206.4,4.7,mb,,45,5.573,0.93,us,us2000a2wq,2017-08-15T19:42:13.040Z,"149km W of Pangai, Tonga",earthquake,9,5.8,0.038,210,reviewed,us,us
2017-07-31T16:28:12.261Z,59.8199,-153.0528,96.6,3.3,ml,,,,0.55,ak,ak16390947,2017-08-20T23:57:14.502Z,"69km W of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-07-31T16:25:37.290Z,36.849,27.481,11.66,4.2,mb,,59,0.817,1.42,us,us2000a4gy,2017-08-15T19:25:56.040Z,"17km ESE of Kos, Greece",earthquake,3.4,6,0.263,4,reviewed,us,us
2017-07-31T16:19:09.700Z,80.1161,0.3754,10,4.7,mb,,76,2.432,0.98,us,us2000a2wh,2017-08-15T19:04:51.040Z,"North of Svalbard",earthquake,8.9,1.9,0.042,172,reviewed,us,us
2017-07-31T15:34:15.950Z,1.0174,126.394,10,4.1,mb,,138,1.002,1.12,us,us2000a4hd,2017-08-15T17:31:50.040Z,"111km WNW of Kota Ternate, Indonesia",earthquake,8.1,2,0.213,6,reviewed,us,us
